ServingCell_RSRP,ServingCell_RSRQ,ServingCell_PCI,Neighbor1_RSRP,Neighbor1_RSRQ,Neighbor1_PCI,Neighbor1_IS_MOD3,SINR
-71,-13,116,-81,-13,48,0,13.4
-71,-8,116,-80,-15,48,0,7.4
-71,-9,116,-79,-14,48,0,5.4
-71,-12,116,-78,-19,48,0,6.4
-71,-10,116,-76,-23,48,0,6.3
-70,-13,116,-73,-20,48,0,6.3
-70,-15,116,-75,-20,48,0,6.1
-70,-8,116,-81,-10,48,0,5.7
-71,-8,116,-78,-14,48,0,6.6
-71,-9,116,-79,-16,48,0,5.3
-71,-9,116,-76,-20,48,0,4.6
-71,-12,116,-76,-17,48,0,4.2
-71,-9,116,-79,-13,48,0,4.6
-71,-12,116,-75,-20,48,0,4.6
-71,-10,116,-79,-15,48,0,4.4
-71,-10,116,-78,-14,48,0,4.6
-71,-12,116,-78,-19,48,0,4.6
-71,-12,116,-74,-17,48,0,5.7
-70,-12,116,-77,-20,48,0,5.4
-70,-9,116,-78,-14,48,0,5.6
-70,-9,116,-79,-12,48,0,5.2
-71,-9,116,-78,-21,48,0,5.1
-71,-9,116,-79,-14,48,0,4.6
-71,-10,116,-79,-14,48,0,4.2
-70,-9,116,-80,-13,48,0,5.5
-72,-10,116,-78,-16,48,0,3.9
-71,-10,116,-79,-15,48,0,3.7
-71,-10,116,-75,-19,48,0,4.1
-71,-11,116,-79,-16,48,0,5.4
-71,-10,116,-78,-16,48,0,4.2
-71,-12,116,-76,-19,48,0,3.1
-74,-12,116,-80,-19,48,0,5.2
-72,-12,116,-76,-23,48,0,7.5
-69,-12,116,-76,-15,114,0,8.4
-73,-13,116,-74,-18,114,0,8.3
-74,-14,116,-76,-13,114,0,7.7
-79,-14,116,-73,-10,114,0,3.6
-65,-8,114,-76,-15,115,0,11.9
-68,-10,114,-75,-15,115,0,7.3
-69,-9,114,-78,-20,115,0,6.5
-68,-6,114,-83,-24,173,0,12.1
-84,-18,93,-85,-23,95,0,-7.7
-76,-13,95,-78,-15,93,0,-0.7
-75,-14,95,-75,-15,93,0,-2.6
-76,-12,95,-83,-20,115,0,0.6
-76,-13,95,-77,-17,93,0,2.1
-77,-13,95,-79,-20,93,0,0.7
-76,-13,95,-80,-19,93,0,0.9
-75,-14,95,-80,-15,93,0,-0.7
-76,-15,95,-78,-16,93,0,-0.9
-76,-14,95,-79,-16,93,0,-0.1
-76,-15,95,-83,-19,93,0,0.6
-76,-14,95,-82,-17,93,0,1.1
-76,-14,95,-82,-16,93,0,1.3
-76,-13,95,-81,-15,93,0,1.9
-75,-13,95,-81,-17,93,0,1
-77,-13,95,-84,-21,93,0,0.9
-75,-14,95,-81,-18,93,0,0.6
-77,-15,95,-83,-17,93,0,-1.1
-77,-15,95,-77,-15,93,0,-3.1
-78,-16,95,-74,-16,93,0,-4
-79,-16,95,-77,-16,93,0,-4.3
-76,-15,95,-79,-15,93,0,-1.9
-80,-17,95,-79,-12,93,0,-5.5
-80,-17,95,-82,-14,93,0,-4.9
-80,-17,95,-72,-13,93,0,-5.4
-81,-17,95,-74,-14,93,0,-5.9
-76,-14,93,-81,-17,95,0,1.8
-77,-13,93,-83,-17,95,0,3
-77,-13,93,-81,-17,95,0,3
-78,-14,93,-86,-20,95,0,2.9
-75,-13,93,-85,-21,95,0,6.3
-77,-13,93,-81,-19,95,0,4.1
-75,-13,93,-85,-14,95,0,6.2
-77,-13,93,-86,-21,95,0,4.8
-78,-13,93,-80,-17,95,0,5.2
-77,-13,93,-84,-19,95,0,7.5
-77,-13,93,-82,-19,95,0,5.9
-77,-13,93,-87,-20,95,0,7
-78,-12,93,-86,-19,95,0,8.1
-76,-12,93,-84,-23,95,0,8.1
-76,-12,93,-86,-22,95,0,7.8
-78,-13,93,-87,-22,95,0,5.9
-77,-14,93,-87,-22,95,0,4.3
-76,-13,93,-81,-19,103,0,7
-78,-13,93,-87,-20,103,0,8.8
-81,-14,93,-84,-15,215,0,1.6
-83,-15,93,-85,-14,215,0,-0.4
-83,-17,93,-77,-13,215,0,-4.7
-74,-13,215,-84,-21,93,0,6.3
-71,-12,215,-81,-21,103,0,9.5
-73,-13,215,-82,-19,93,0,6.3
-72,-13,215,-83,-19,103,0,4.8
-72,-12,215,-79,-22,103,0,7.7
-74,-12,215,-83,-21,93,0,6.5
-76,-13,215,-83,-21,93,0,4.9
-77,-14,215,-81,-15,93,0,1.3
-80,-13,215,-86,-21,93,0,4.1
-75,-12,215,-81,-21,93,0,6
-73,-12,215,-80,-22,93,0,8.7
-74,-12,215,-86,-24,93,0,10.2
-77,-11,215,-89,-22,213,0,14.4
-76,-12,215,-88,-24,173,0,12.7
-76,-11,215,-85,-25,173,0,15.4
-75,-11,215,-91,-24,173,0,16.2
-80,-12,215,-90,-24,114,0,9.9
-79,-11,214,-89,-24,215,0,4.1
-77,-9,214,-90,-21,173,0,4.2
-75,-9,214,-89,-25,173,0,6
-75,-8,214,-91,-23,215,0,9.4
-77,-9,214,-85,-14,215,0,7.3
-76,-14,214,-86,-16,215,0,7.3
-79,-14,214,-86,-23,215,0,5.7
-76,-8,214,-90,-19,173,0,6.8
-75,-8,214,-93,-25,173,0,7.3
-75,-8,214,-89,-23,215,0,8.4
-75,-11,214,-92,-24,173,0,8
-76,-14,214,-84,-19,215,0,6.5
-77,-12,214,-90,-18,215,0,5.1
-79,-12,214,-89,-23,173,0,5.3
-80,-10,214,-94,-25,173,0,6.1
-85,-15,215,-88,-22,214,0,-3.7
-73,-14,116,-76,-18,260,1,0.8
-73,-14,116,-73,-15,260,1,0.9
-71,-13,116,-75,-15,260,0,4.9
-71,-9,116,-80,-18,215,0,7.5
-74,-14,260,-84,-24,116,0,1.9
-71,-12,260,-77,-21,116,0,7
-69,-12,260,-77,-22,116,0,7.7
-69,-12,260,-79,-23,116,0,12.5
-69,-11,260,-78,-17,215,0,6.6
-69,-12,260,-76,-20,215,0,7.7
-66,-8,260,-81,-15,215,0,10.8
-67,-9,260,-80,-22,215,0,10.8
-67,-9,260,-81,-14,215,0,12
-62,-9,260,-80,-20,115,0,14.2
-62,-9,260,-76,-15,116,0,10.7
-62,-11,260,-72,-23,116,0,19.9
-64,-8,260,-84,-23,116,0,18.7
-63,-8,260,-88,-21,116,0,21.2
-64,-10,260,-86,-23,115,0,18.2
-64,-7,260,-92,-22,116,0,19.8
-65,-8,260,-90,-23,115,0,17.6
-66,-10,260,-76,-24,116,0,16.8
-64,-12,260,-75,-24,115,0,17.3
-62,-12,260,-71,-22,223,0,18.1
-63,-9,260,-84,-22,215,0,15.5
-69,-8,260,-84,-21,36,0,15.6
-74,-8,260,-92,-22,215,0,10.5
-71,-8,260,-89,-19,215,0,13.6
-70,-9,260,-79,-17,36,0,9.8
-72,-9,260,-80,-18,36,0,9.5
-71,-12,260,-80,-24,36,0,10.8
-74,-13,260,-78,-18,36,0,6.1
-74,-13,260,-79,-20,36,0,6
-74,-13,260,-81,-23,36,0,7.8
-77,-12,260,-86,-24,203,0,3.7
-78,-14,260,-82,-17,36,0,3.4
-78,-13,260,-85,-22,203,0,3
-79,-14,260,-87,-21,203,0,2
-79,-14,260,-87,-20,203,0,1.9
-79,-13,260,-86,-21,203,0,1.3
-79,-12,260,-86,-18,203,0,1.8
-79,-12,260,-87,-19,203,0,1.9
-79,-12,260,-88,-21,203,0,2.9
-79,-14,260,-84,-21,203,0,1.8
-79,-14,260,-86,-18,203,0,1.6
-79,-14,260,-85,-16,36,0,0.8
-79,-14,260,-86,-18,36,0,1.2
-79,-11,260,-87,-20,203,0,2.4
-78,-12,260,-85,-19,36,0,2.4
-79,-14,260,-88,-22,203,0,2.3
-78,-14,260,-84,-21,203,0,1.4
-78,-14,260,-84,-19,203,0,1
-78,-14,260,-85,-18,36,0,1.2
-79,-14,260,-86,-23,36,0,2.6
-80,-14,260,-88,-16,36,0,2.4
-80,-14,260,-87,-22,203,0,2.6
-80,-13,260,-87,-21,203,0,3.1
-79,-13,260,-87,-20,203,0,3.7
-77,-13,260,-85,-19,203,0,2.4
-77,-13,260,-87,-20,203,0,2.9
-77,-13,260,-82,-20,36,0,3.6
-76,-13,260,-85,-22,36,0,3.4
-77,-14,260,-86,-16,36,0,2.3
-78,-14,260,-85,-18,36,0,2.2
-80,-15,260,-88,-17,36,0,0.6
-78,-13,260,-88,-17,36,0,2.4
-78,-13,260,-86,-18,36,0,2
-78,-14,260,-83,-16,36,0,1.4
-79,-14,260,-85,-15,36,0,0.7
-79,-14,260,-85,-15,36,0,1
-79,-14,260,-88,-14,36,0,1.4
-79,-14,260,-84,-14,36,0,1.7
-79,-14,260,-85,-16,36,0,1.5
-79,-13,260,-85,-17,36,0,1.7
-79,-14,260,-86,-16,36,0,1.1
-79,-13,260,-91,-15,36,0,4.1
-78,-13,260,-88,-15,36,0,3.7
-78,-14,260,-87,-16,36,0,3.3
-78,-14,260,-85,-16,36,0,3.3
-78,-14,260,-85,-15,36,0,2.7
-78,-13,260,-85,-16,36,0,3.1
-78,-13,260,-84,-15,36,0,2.6
-79,-13,260,-84,-14,36,0,1.7
-78,-13,260,-84,-16,36,0,2.3
-78,-14,260,-84,-17,36,0,1.4
-78,-14,260,-83,-17,36,0,1.8
-78,-13,260,-82,-19,36,0,2.6
-74,-14,203,-83,-20,36,0,4
-75,-14,203,-78,-17,202,0,0.6
-83,-15,203,-86,-16,202,0,-2.3
-77,-13,202,-88,-21,25,0,10.4
-75,-13,202,-88,-21,25,0,12.1
-68,-13,202,-78,-22,200,0,16.1
-71,-13,202,-83,-24,72,0,14.7
-76,-13,202,-86,-21,122,0,9
-75,-13,202,-82,-18,122,0,11.6
-76,-13,202,-84,-22,122,0,9.9
-79,-13,202,-87,-22,122,0,8.8
-83,-13,202,-97,-23,421,0,5.9
-84,-13,202,-89,-18,122,0,6.2
-84,-13,202,-91,-17,122,0,5.8
-84,-12,202,-87,-19,122,0,7.2
-83,-12,202,-89,-22,122,0,6.6
-83,-13,202,-91,-21,122,0,5.6
-83,-13,202,-87,-19,122,0,5.8
-83,-13,202,-92,-23,122,0,6.6
-82,-14,202,-89,-22,122,0,5.5
-82,-14,202,-91,-22,122,0,5.8
-82,-14,202,-90,-23,482,0,5.8
-82,-13,202,-93,-23,122,0,10.8
-84,-14,202,-92,-23,122,0,6.6
-84,-14,202,-98,-22,201,0,6.7
-83,-13,202,-89,-17,201,0,7
-83,-14,202,-90,-21,122,0,6.3
-84,-13,202,-92,-23,122,0,9.7
-83,-13,202,-92,-20,122,0,8.2
-83,-13,202,-91,-22,122,0,7.8
-82,-13,202,-91,-21,122,0,7.5
-83,-14,202,-91,-23,122,0,6.5
-84,-13,202,-93,-22,122,0,5.7
-84,-12,202,-91,-22,122,0,8.1
-83,-13,202,-92,-23,122,0,6.6
-84,-13,202,-93,-23,122,0,8.1
-84,-12,202,-90,-22,122,0,8.8
-82,-13,202,-91,-23,122,0,7.2
-82,-13,202,-91,-22,122,0,6.4
-82,-13,202,-92,-21,122,0,6.8
-83,-14,202,-91,-21,122,0,6.1
-83,-14,202,-92,-23,122,0,6.6
-83,-12,202,-90,-22,122,0,10.3
-83,-13,202,-90,-22,122,0,7.9
-83,-12,202,-91,-20,122,0,10.2
-83,-13,202,-91,-22,122,0,7.7
-83,-13,202,-91,-22,259,0,7.1
-84,-13,202,-94,-22,122,0,6.3
-84,-13,202,-94,-23,122,0,6.5
-84,-13,202,-92,-23,122,0,8.1
-82,-13,202,-87,-19,122,0,9.2
-82,-13,202,-90,-22,122,0,8.2
-84,-14,202,-94,-22,122,0,7.8
-83,-14,202,-90,-21,259,0,7
-85,-13,202,-92,-21,122,0,12.2
-83,-13,202,-93,-22,259,0,5.5
-83,-14,202,-84,-15,122,0,2.8
-81,-14,202,-86,-17,122,0,5
-82,-14,202,-91,-20,122,0,1.9
-84,-15,202,-85,-11,122,0,-1.9
-84,-15,122,-85,-15,202,0,-1.1
-78,-12,122,-84,-19,202,0,5.9
-75,-9,122,-92,-21,202,0,8.9
-74,-12,122,-79,-22,120,0,7.9
-75,-12,122,-86,-23,120,0,8.3
-75,-9,122,-89,-19,202,0,8.2
-77,-8,122,-96,-24,202,0,7.9
-80,-12,122,-87,-21,121,0,4.4
-72,-13,121,-80,-23,120,0,6.6
-69,-13,121,-78,-22,120,0,10.6
-71,-13,121,-75,-21,122,0,8.7
-70,-13,121,-81,-22,120,0,10.7
-71,-13,121,-83,-23,122,0,8.2
-71,-13,121,-78,-20,122,0,8.3
-72,-13,121,-81,-20,122,0,8.8
-62,-13,121,-74,-22,120,0,12.4
-64,-12,121,-76,-22,122,0,12.4
-65,-12,121,-77,-22,122,0,14.3
-63,-13,121,-72,-23,120,0,16
-67,-13,121,-74,-22,120,0,16.6
-68,-13,121,-82,-21,120,0,15.9
-69,-13,121,-76,-22,120,0,14.6
-71,-13,121,-77,-23,122,0,14
-69,-13,121,-80,-23,120,0,14.9
-69,-13,121,-76,-22,122,0,14.7
-67,-13,121,-79,-22,122,0,16.7
-69,-13,121,-74,-22,120,0,16.7
-73,-13,121,-79,-22,120,0,13.8
-74,-12,121,-88,-21,120,0,12.5
-80,-12,121,-89,-22,120,0,8.7
-80,-13,121,-89,-22,122,0,8.5
-82,-13,121,-90,-20,122,0,6.4
-81,-13,121,-92,-22,122,0,7.3
-83,-12,121,-90,-23,120,0,7
-87,-13,121,-95,-20,120,0,2.9
-89,-14,121,-95,-22,120,0,1.5
-94,-18,121,-99,-19,201,0,-4.8
-97,-19,121,-95,-19,201,0,-7.8
-85,-16,226,-87,-18,205,1,-2.6
-80,-12,226,-91,-25,205,0,4.8
-77,-12,226,-87,-23,224,0,8.5
-77,-13,226,-90,-20,205,0,5.9
-78,-13,226,-84,-23,205,0,7.1
-74,-13,226,-78,-23,205,0,3
-73,-13,226,-76,-22,205,1,5.6
-70,-10,226,-82,-23,224,0,11.4
-68,-10,226,-80,-24,224,0,16.2
-73,-12,226,-85,-23,183,0,16.6
-72,-12,226,-84,-22,183,0,16.9
-69,-11,226,-81,-23,224,0,18.4
-69,-11,226,-80,-22,224,0,17.9
-69,-11,226,-83,-21,227,0,18.9
-69,-11,226,-77,-23,224,0,18
-70,-11,226,-82,-23,224,0,16.4
-69,-11,226,-79,-24,224,0,14.9
-69,-11,226,-76,-18,224,0,13.8
-70,-12,226,-78,-20,224,0,13.8
-75,-13,226,-79,-11,224,0,8.1
-85,-13,226,-87,-12,222,0,5.1
-88,-12,222,-94,-17,226,0,1.9
-87,-12,222,-91,-19,226,0,2
-88,-12,222,-99,-19,38,0,1.9
-90,-13,222,-93,-17,38,0,2.1
-92,-15,222,-96,-18,38,0,-1
-93,-16,222,-98,-16,201,0,-1.9
-94,-16,201,-93,-15,222,1,-3.4
-78,-13,201,-83,-17,203,0,3
-76,-12,201,-87,-22,203,0,5
-76,-13,201,-85,-22,203,0,4.8
-77,-12,201,-88,-19,203,0,6.8
-77,-13,201,-82,-21,203,0,5.8
-77,-12,201,-85,-17,203,0,6.8
-79,-13,201,-88,-23,203,0,4.6
-80,-13,201,-89,-19,203,0,3.6
-81,-13,201,-84,-19,203,0,3.9
-81,-13,201,-85,-17,203,0,3.8
-80,-12,201,-81,-17,203,0,4.8
-81,-12,201,-86,-18,203,0,5.8
-79,-12,201,-90,-20,203,0,7.3
-80,-13,201,-89,-19,203,0,6.6
-83,-13,201,-90,-20,203,0,5.1
-83,-13,201,-91,-19,203,0,5.1
-84,-13,201,-89,-20,203,0,6.2
-84,-9,38,-95,-18,201,0,6.5
-79,-12,10,-87,-21,38,0,10.4
-76,-12,10,-88,-22,193,0,13.2
-80,-12,10,-88,-21,237,0,8.4
-79,-12,10,-86,-22,237,0,8.3
-82,-13,237,-81,-15,10,0,3.4
-88,-17,10,-87,-23,237,0,-5.5
-78,-14,10,-83,-20,237,0,4.4
-86,-15,10,-86,-13,237,0,-1.1
-88,-13,237,-90,-17,10,0,0.1
-88,-14,237,-89,-18,10,0,-0.6
-88,-15,237,-91,-20,10,0,-0.7
-88,-16,237,-90,-19,10,0,-0.1
-88,-15,237,-89,-18,10,0,0.2
-88,-15,237,-91,-19,10,0,0.2
-87,-15,237,-92,-19,10,0,0
-88,-15,237,-90,-17,10,0,0.5
-79,-12,10,-86,-23,237,0,9.6
-76,-13,10,-83,-18,205,0,8.3
-82,-17,205,-84,-18,10,1,-3.2
-85,-18,205,-86,-16,10,1,-3.9
-85,-16,205,-84,-14,10,1,-2.9
-80,-16,205,-83,-15,10,1,0
-81,-14,205,-84,-17,10,1,0
-78,-14,205,-79,-15,10,1,0.1
-81,-16,205,-81,-16,10,1,-3.3
-76,-12,10,-86,-18,205,0,7.7
-74,-8,10,-82,-14,237,0,7.5
-76,-13,10,-82,-23,205,0,7.2
-83,-15,237,-84,-15,205,0,-1.2
-87,-15,205,-94,-21,227,0,3.9
-83,-15,205,-96,-24,237,0,4.9
-84,-15,205,-92,-21,183,0,2
-84,-15,205,-94,-25,226,0,7.9
-84,-16,226,-87,-18,205,1,-3.3
-82,-14,226,-90,-18,224,0,4.8
-83,-13,226,-89,-19,224,0,3.9
-84,-13,226,-90,-23,205,0,3.1
-83,-13,226,-94,-23,205,0,4.4
-82,-13,226,-88,-21,183,0,5.7
-82,-13,226,-93,-23,224,0,5.6
-79,-11,226,-93,-22,205,0,7.9
-81,-14,226,-89,-23,224,0,7.2
-79,-12,226,-88,-18,224,0,8.6
-71,-7,226,-93,-21,224,0,16.4
-78,-9,226,-87,-17,224,0,8.6
-80,-10,223,-91,-22,226,0,7.7
-80,-12,223,-89,-17,224,0,7.1
-82,-12,223,-84,-16,252,0,3.5
-84,-14,252,-86,-18,223,0,2.2
-72,-12,252,-86,-23,223,0,8.5
-69,-11,252,-83,-17,223,0,12.2
-66,-8,252,-84,-13,223,0,16.1
-63,-9,252,-77,-19,223,0,23.8
-62,-10,252,-72,-21,254,0,23.8
-63,-7,252,-81,-27,254,0,23.7
-73,-10,252,-86,-20,254,0,17.2
-76,-11,252,-84,-23,223,0,13.3
-74,-11,252,-79,-19,254,0,13.8
-77,-11,252,-88,-20,254,0,11.6
-79,-12,252,-85,-16,254,0,10.7
-77,-12,252,-82,-20,254,0,12.6
-71,-12,252,-77,-14,254,0,14.1
-73,-13,252,-72,-10,254,0,9
-76,-13,254,-79,-14,252,0,4.8
-75,-9,254,-77,-11,252,0,8.7
-72,-8,254,-79,-18,252,0,11.6
-72,-7,254,-80,-15,252,0,12.1
-67,-7,254,-79,-17,252,0,14.3
-68,-11,254,-80,-16,252,0,14.4
-73,-12,254,-82,-19,252,0,8.9
-71,-7,254,-89,-21,28,0,14.8
-71,-7,254,-83,-20,253,0,15.3
-73,-6,254,-91,-22,253,0,14.9
-74,-10,254,-86,-24,28,0,14.5
-73,-7,254,-88,-22,28,0,18.2
-71,-7,254,-86,-18,28,0,18.7
-70,-7,254,-90,-28,252,0,20.1
-66,-6,254,-87,-23,252,0,22.7
-75,-7,254,-89,-15,28,0,16.4
-79,-8,254,-89,-14,28,0,13.5
-83,-8,254,-92,-14,28,0,8.2
-86,-11,254,-87,-16,28,0,7.5
-84,-12,226,-96,-23,254,0,10.3
-74,-12,226,-78,-18,225,0,9.8
-76,-11,226,-76,-12,225,0,4.5
-72,-10,226,-80,-15,225,0,10.1
-71,-10,226,-79,-16,227,0,7.7
-72,-9,226,-83,-19,227,0,11.7
-74,-9,226,-83,-17,225,0,8.6
-74,-9,226,-81,-15,225,0,9.9
-72,-12,226,-78,-19,227,0,10.6
-71,-11,226,-77,-20,225,0,11.3
-76,-11,226,-82,-14,225,0,8.3
-86,-11,227,-97,-22,226,0,12.3
-85,-9,227,-103,-22,226,0,9.7
-84,-10,227,-92,-17,183,0,9.5
-85,-11,227,-97,-23,183,0,7.7
-83,-12,227,-98,-23,183,0,11.7
-85,-11,227,-93,-16,183,0,10
-87,-10,227,-90,-15,183,0,3.6
-85,-9,227,-89,-16,183,0,11
-85,-10,227,-92,-15,183,0,10.4
-86,-10,227,-93,-18,183,0,7.9
-84,-10,227,-93,-20,183,0,12.6
-85,-12,227,-94,-23,183,0,12.9
-85,-12,227,-96,-21,183,0,14.1
-85,-11,227,-101,-23,238,0,11
-85,-12,227,-99,-21,183,0,12.3
-86,-12,227,-100,-21,183,0,10.9
-78,-8,238,-85,-16,237,0,10.6
-79,-9,238,-86,-16,237,0,10.9
-78,-8,238,-89,-17,237,0,11
-79,-9,238,-86,-19,237,0,8.4
-76,-7,239,-90,-19,238,0,11.1
-75,-7,239,-90,-18,183,0,13.6
-74,-13,239,-84,-19,238,0,15.1
-74,-8,239,-77,-19,237,0,16.8
-73,-6,239,-80,-23,18,0,18.6
-74,-6,239,-86,-20,18,0,19
-77,-7,239,-103,-17,183,0,17.4
-81,-9,239,-97,-21,185,0,17
-82,-12,239,-96,-24,185,0,17.2
-83,-12,239,-95,-22,185,0,16.1
-83,-13,239,-90,-22,185,0,16.3
-80,-7,239,-87,-22,238,0,18.9
-80,-6,239,-92,-23,185,0,17.7
-79,-7,239,-99,-20,185,0,19.6
-76,-7,239,-89,-20,238,0,20.8
-83,-6,239,-108,-25,238,0,16.8
-83,-6,239,-97,-18,185,0,16.9
-84,-7,239,-91,-21,185,0,15.9
-80,-7,239,-99,-16,185,0,16.7
-105,-4,323,-116,-16,38,0,10.7
-104,-7,283,-103,-18,185,0,7.2
-94,-12,283,-103,-19,282,0,4.6
-89,-11,250,-97,-20,251,0,7.4
-84,-11,250,-91,-23,251,0,11.7
-75,-11,250,-84,-23,251,0,16.6
-80,-11,250,-92,-21,89,0,10.9
-90,-13,250,-94,-14,89,0,0.4
-90,-16,250,-87,-13,89,0,-2.9
-90,-15,250,-88,-18,89,0,-0.2
-81,-13,250,-84,-20,89,0,2.6
-73,-12,250,-82,-16,89,0,5.4
-74,-13,250,-78,-19,89,0,3.8
-75,-13,250,-77,-19,89,0,4.6
-71,-14,250,-76,-17,89,0,1.9
-76,-15,250,-72,-13,89,0,0.3
-75,-13,89,-72,-9,250,0,4.1
-75,-14,89,-78,-16,250,0,1.1
-74,-13,89,-76,-13,250,0,9.3
-76,-14,89,-83,-21,250,0,6.4
-78,-12,89,-77,-13,250,0,9.6
-77,-13,89,-74,-13,250,0,7.5
-77,-15,89,-71,-14,250,0,0.9
-71,-6,250,-84,-22,251,0,17.4
-72,-6,250,-87,-24,251,0,17.4
-71,-6,250,-90,-20,22,0,15.9
-68,-6,250,-83,-23,251,0,18.3
-67,-6,250,-76,-16,251,0,17.1
-76,-7,250,-88,-15,89,0,14.8
-78,-9,250,-84,-21,89,0,13.3
-74,-12,250,-81,-22,251,0,16.9
-76,-13,250,-89,-22,89,0,12.9
-79,-13,250,-89,-19,89,0,9.2
-90,-13,250,-98,-14,89,0,0.9
-91,-14,250,-92,-19,89,0,-0.1
-90,-13,250,-94,-21,89,0,8.9
-85,-11,250,-98,-20,251,0,12.9
-85,-7,250,-101,-22,251,0,12.1
-82,-7,250,-93,-21,251,0,15.3
-75,-13,250,-80,-20,251,0,12.6
-74,-13,250,-79,-20,251,0,14.8
-85,-12,250,-94,-23,251,0,10.8
-92,-13,250,-105,-23,89,0,6.9
-93,-13,250,-104,-23,151,0,7.5
-97,-13,250,-106,-20,15,0,5.5
-96,-13,250,-102,-21,151,0,6.7
-90,-11,283,-102,-24,250,0,6.5
-95,-12,283,-96,-15,250,1,2.6
-111,-7,323,-131,-23,38,0,7.3
-102,-14,283,-105,-18,185,0,-0.8
-90,-9,203,-94,-15,191,0,2.7
-93,-11,185,-96,-16,32,1,1.7
-90,-12,239,-103,-23,18,0,6.5
-89,-12,239,-91,-20,185,1,8.1
-90,-12,239,-102,-17,185,0,7.7
-99,-12,185,-108,-17,32,0,0.8
-98,-12,185,-104,-18,32,0,2.4
-94,-10,185,-103,-12,32,0,4
-93,-9,185,-100,-14,32,0,5.7
-94,-10,185,-102,-13,32,0,2.5
-84,-10,185,-89,-14,32,0,4.4
-80,-10,185,-91,-14,32,0,3.9
-73,-9,185,-87,-14,32,0,9.5
-72,-8,185,-82,-13,32,0,10.3
-71,-7,185,-87,-13,32,0,10
-69,-7,185,-82,-20,32,0,12.3
-67,-6,185,-87,-25,184,0,15.6
-67,-7,185,-86,-13,32,0,14.6
-65,-8,185,-83,-15,32,0,11.1
-70,-10,185,-78,-15,32,0,6.5
-75,-12,32,-77,-16,184,0,14.4
-76,-12,32,-83,-22,184,0,12.8
-72,-12,32,-72,-13,184,0,12.8
-72,-12,32,-79,-22,184,0,15.1
-71,-12,32,-81,-17,184,0,13.5
-73,-12,32,-73,-14,184,0,14.1
-70,-12,32,-78,-21,184,0,15.3
-68,-11,32,-79,-24,184,0,17.5
-69,-12,32,-80,-25,184,0,14.2
-69,-12,32,-79,-22,184,0,14
-67,-12,32,-77,-23,184,0,15.6
-66,-12,32,-74,-20,184,0,15.6
-66,-11,32,-75,-23,184,0,15.6
-64,-12,32,-73,-23,184,0,17.2
-66,-12,32,-72,-19,184,0,16.8
-67,-13,32,-78,-24,225,0,9.6
-68,-12,32,-75,-20,225,0,12.6
-69,-12,32,-79,-22,225,0,13.3
-73,-13,32,-84,-25,225,0,6.8
-66,-13,32,-72,-23,225,0,10.8
-64,-12,32,-73,-22,225,0,13
-65,-12,32,-75,-23,225,0,13.5
-69,-8,184,-72,-14,225,0,9.7
-69,-10,184,-76,-15,225,0,5.9
-69,-10,184,-73,-14,225,0,9
-71,-9,225,-71,-9,184,0,9.6
-70,-10,225,-81,-22,184,0,16.7
-73,-11,225,-82,-23,184,0,17.4
-67,-12,225,-76,-23,166,0,18.6
-67,-12,225,-78,-23,166,0,19.6
-68,-12,225,-79,-22,227,0,16.8
-71,-12,225,-87,-20,227,0,14.9
-74,-12,225,-85,-19,227,0,10.4
-74,-12,225,-82,-20,227,0,6
-75,-12,225,-83,-22,227,0,7.6
-73,-12,225,-79,-20,227,0,9.5
-74,-12,225,-86,-19,227,0,6.1
-77,-12,225,-83,-19,227,0,3.8
-64,-9,225,-78,-22,226,0,13
-89,-15,226,-92,-14,227,0,-2.3
-91,-16,226,-92,-15,227,0,-3.7
-85,-12,227,-89,-19,226,0,8.4
-85,-12,227,-96,-22,183,0,10.9
-84,-12,227,-89,-22,183,0,10.2
-84,-12,227,-93,-22,183,0,9.5
-83,-12,227,-95,-20,183,0,8.7
-85,-12,227,-92,-19,183,0,7.2
-87,-13,227,-93,-15,183,0,4.6
-86,-12,227,-94,-17,183,0,8.5
-85,-11,227,-92,-22,183,0,13
-85,-12,227,-94,-21,183,0,13
-86,-12,227,-96,-22,183,0,10.6
-86,-12,227,-99,-22,238,0,9.3
-87,-12,227,-100,-19,237,0,6.6
-81,-13,238,-83,-13,237,0,7.5
-83,-13,238,-85,-12,237,0,4.6
-83,-12,238,-87,-13,237,0,5.1
-82,-13,238,-84,-16,237,0,1.8
-83,-12,238,-82,-16,237,0,1.2
-83,-14,238,-82,-17,237,0,0.4
-83,-13,238,-83,-13,237,0,0.7
-86,-13,238,-87,-15,237,0,1.6
-85,-14,238,-86,-16,237,0,-0.1
-85,-13,238,-86,-16,237,0,1.5
-85,-14,238,-82,-15,237,0,1.4
-85,-14,238,-85,-16,237,0,0.6
-84,-14,238,-86,-15,237,0,0
-85,-15,238,-85,-14,237,0,-0.5
-84,-14,238,-84,-13,237,0,0.3
-84,-14,238,-87,-16,237,0,0.7
-85,-15,238,-88,-15,237,0,-0.9
-85,-15,238,-86,-15,237,0,-1.1
-85,-13,238,-84,-12,237,0,-1.3
-87,-15,238,-86,-14,237,0,-2.4
-86,-15,205,-91,-22,237,0,3.7
-85,-15,205,-93,-23,237,0,5.7
-84,-15,205,-90,-22,227,0,7.4
-83,-15,205,-87,-22,227,0,9
-83,-14,205,-90,-24,183,0,7.1
